20171016-035900 7.641 100.000 5.354 30.630 7.500 1005 2.199 1.015 13.65
20171016-040000 7.607 100.000 4.542 23.500 6.250 1005 2.030 1.015 13.65
20171016-040100 7.641 100.000 5.250 22.920 7.500 1005 2.030 1.015 13.65
20171016-040200 7.641 100.000 4.792 37.500 7.083 1005 2.030 1.015 13.66
20171016-040300 7.674 99.900 4.771 35.360 7.500 1005 2.030 1.015 13.65
20171016-040400 7.640 99.900 3.854 37.480 5.833 1005 2.030 1.015 13.66
20171016-040500 7.675 99.900 5.250 30.700 8.330 1005 2.199 1.015 13.65
20171016-040600 7.641 99.700 5.854 21.610 8.330 1005 2.030 1.015 13.65
20171016-040700 7.641 99.700 3.813 37.260 5.417 1005 2.030 1.015 13.65
20171016-040800 7.607 99.700 4.104 41.370 5.417 1005 2.030 1.015 13.65
20171016-040900 7.674 99.600 4.625 29.010 9.170 1005 2.030 1.015 13.65
20171016-041000 7.606 99.600 4.375 28.760 6.667 1005 2.030 1.015 13.65
20171016-041100 7.674 99.700 4.208 27.520 5.833 1005 2.030 1.015 13.65
20171016-041200 7.674 99.600 3.500 30.110 5.833 1005 2.030 1.015 13.65
20171016-041300 7.674 99.500 3.333 31.940 5.833 1005 2.030 1.015 13.65
20171016-041400 7.674 99.500 3.688 32.350 4.583 1005 2.030 1.015 13.65
20171016-041500 7.742 99.400 4.042 25.770 5.833 1005 2.030 1.015 13.65
20171016-041600 7.674 99.300 4.021 22.740 6.250 1005 2.030 1.015 13.65
20171016-041700 7.742 99.500 3.146 30.230 5.417 1005 2.030 1.015 13.65
20171016-041800 7.742 99.400 4.771 36.870 6.667 1005 2.876 1.015 13.65
20171016-041900 7.708 99.400 4.292 28.010 5.833 1005 2.030 1.015 13.65
20171016-042000 7.775 99.500 3.042 23.110 3.750 1005 2.030 1.015 13.65
20171016-042100 7.742 99.400 3.583 32.360 5.833 1006 2.030 1.015 13.65
20171016-042200 7.742 99.200 4.583 39.240 7.083 1005 2.030 1.015 13.65
20171016-042300 7.640 99.200 4.458 41.230 6.250 1006 2.030 1.015 13.65
20171016-042400 7.675 99.300 2.667 32.460 4.583 1006 2.030 1.015 13.65
20171016-042500 7.674 99.300 2.938 33.140 4.583 1006 2.030 1.015 13.65
20171016-042600 7.674 99.400 2.417 24.720 4.167 1006 2.030 1.015 13.65
20171016-042700 7.742 99.500 2.583 36.100 3.750 1006 2.030 1.015 13.65
20171016-042800 7.742 99.400 3.542 47.100 6.667 1006 2.030 1.015 13.65
20171016-042900 7.708 99.300 3.146 37.550 4.167 1006 2.538 1.015 13.65
20171016-043000 7.776 99.400 3.583 31.590 6.250 1006 2.030 1.015 13.65
20171016-043100 7.742 99.300 2.104 20.170 3.333 1006 2.030 1.015 13.65
20171016-043200 7.742 99.400 2.688 37.040 3.750 1006 2.030 1.015 13.65
20171016-043300 7.674 99.400 1.688 32.930 2.917 1006 2.030 1.015 13.65
20171016-043400 7.742 99.500 1.438 39.550 2.500 1006 2.030 1.015 13.65
20171016-043500 7.674 99.600 2.438 28.730 3.750 1006 2.199 1.015 13.65
20171016-043600 7.742 99.500 3.250 27.730 5.000 1006 2.030 1.015 13.65
20171016-043700 7.742 99.400 2.333 29.670 3.333 1006 2.199 1.015 13.65
20171016-043800 7.809 99.500 2.688 32.670 4.167 1006 2.030 1.015 13.65
20171016-043900 7.708 99.500 2.917 21.010 5.833 1006 2.538 1.015 13.65
20171016-044000 7.775 99.700 2.792 18.630 4.167 1006 2.030 1.015 13.66
20171016-044100 7.674 99.600 2.917 36.190 4.167 1006 2.030 1.015 13.65
20171016-044200 7.708 99.600 2.563 22.950 4.167 1006 2.030 1.015 13.65
20171016-044300 7.775 99.600 3.625 40.910 6.250 1005 2.030 1.015 13.65
20171016-044400 7.708 99.600 3.667 36.590 5.833 1005 2.030 1.015 13.65
20171016-044500 7.809 99.600 2.771 27.720 4.583 1005 2.199 1.015 13.65
20171016-044600 7.675 99.500 3.229 25.320 5.417 1005 2.030 1.015 13.65
20171016-044700 7.674 99.600 2.563 32.310 3.750 1005 2.030 1.015 13.65
20171016-044800 7.674 99.600 3.271 40.340 4.583 1005 2.030 1.015 13.65
20171016-044900 7.708 99.700 3.708 27.060 5.000 1005 2.030 1.015 13.65
20171016-045000 7.742 99.700 3.563 30.350 5.417 1005 2.030 1.015 13.65
20171016-045100 7.742 99.900 3.021 28.580 4.167 1005 2.030 1.015 13.65
20171016-045200 7.640 99.700 3.396 31.560 5.417 1005 2.030 1.015 13.65
20171016-045300 7.674 99.800 3.271 26.720 4.583 1005 2.199 1.015 13.65
20171016-045400 7.742 99.700 3.854 32.160 6.250 1005 2.030 1.015 13.65
20171016-045500 7.674 99.700 3.958 32.140 6.250 1005 2.030 1.015 13.65
20171016-045600 7.640 99.800 3.750 33.850 5.833 1004 2.368 1.015 13.65
20171016-045700 7.674 99.900 3.250 37.500 5.833 1004 2.030 1.015 13.65
20171016-045800 7.640 100.000 3.271 26.230 5.417 1004 2.030 1.015 13.65
20171016-045900 7.674 100.000 2.417 13.270 3.750 1004 2.199 1.015 13.65
20171016-050000 7.709 100.000 2.917 20.980 4.583 1004 2.199 1.015 13.65
20171016-050100 7.641 100.000 3.417 31.100 5.833 1004 2.030 1.015 13.65
20171016-050200 7.674 100.000 4.313 31.790 6.250 1004 2.030 1.015 13.65
20171016-050300 7.640 100.000 3.063 27.020 4.167 1004 2.030 1.015 13.66
20171016-050400 7.674 100.000 4.021 34.830 6.250 1004 2.030 1.015 13.65
20171016-050500 7.640 100.000 2.625 33.200 4.167 1004 2.030 1.015 13.65
20171016-050600 7.640 100.000 3.500 33.690 5.833 1004 2.030 1.015 13.65
20171016-050700 7.674 100.000 4.604 39.910 6.667 1004 2.030 1.015 13.65
20171016-050800 7.640 100.000 3.292 33.600 4.583 1004 2.030 1.015 13.65
20171016-050900 7.708 100.000 3.125 23.700 4.167 1004 2.030 1.015 13.65
20171016-051000 7.606 100.000 3.771 34.660 5.000 1004 2.030 1.015 13.65
20171016-051100 7.640 100.000 3.458 28.410 5.000 1004 2.030 1.015 13.65
20171016-051200 7.640 100.000 4.875 24.760 7.083 1004 2.030 1.015 13.65
20171016-051300 7.640 100.000 4.188 25.020 6.250 1004 2.030 1.015 13.65
20171016-051400 7.640 100.000 4.438 27.020 6.250 1004 2.030 1.015 13.65
20171016-051500 7.606 100.000 3.813 29.730 5.417 1004 2.030 1.015 13.66
20171016-051600 7.539 100.000 4.208 41.890 6.250 1004 2.030 1.015 13.65
20171016-051700 7.606 100.000 3.063 33.410 4.583 1004 2.030 1.015 13.65
20171016-051800 7.606 100.000 4.063 32.770 5.417 1004 2.030 1.015 13.65
20171016-051900 7.572 100.000 4.208 37.590 6.667 1004 2.199 1.015 13.65
20171016-052000 7.640 100.000 3.917 30.440 5.417 1003 2.030 1.015 13.66
20171016-052100 7.640 100.000 3.833 35.500 5.000 1003 2.030 1.015 13.66
20171016-052200 7.674 100.000 3.729 33.350 5.417 1003 2.030 1.015 13.65
20171016-052300 7.708 100.000 2.917 31.550 4.583 1003 2.030 1.015 13.65
20171016-052400 7.640 100.000 4.979 30.370 6.667 1003 2.030 1.015 13.65
20171016-052500 7.674 100.000 3.813 27.240 5.417 1003 2.030 1.015 13.65
20171016-052600 7.606 100.000 3.333 30.540 4.583 1003 2.030 1.015 13.65
20171016-052700 7.675 100.000 3.188 33.460 4.583 1003 2.030 1.015 13.65
20171016-052800 7.641 100.000 3.729 18.940 6.667 1003 2.030 1.015 13.66
20171016-052900 7.708 100.000 3.667 33.960 5.000 1003 2.030 1.015 13.65
20171016-053000 7.708 100.000 5.083 35.070 8.750 1002 2.030 1.015 13.65
20171016-053100 7.708 100.000 3.771 31.260 6.250 1002 2.030 1.015 13.65
20171016-053200 7.640 100.000 3.771 24.880 6.250 1002 2.030 1.015 13.65
20171016-053300 7.708 100.000 3.875 29.740 6.250 1002 2.030 1.015 13.66
