20161204-071300 5.010 85.600 1.958 86.600 2.917 1020 2.031 1.015 13.76
20161204-071400 4.942 85.600 1.813 80.600 3.750 1020 1.946 1.015 13.76
20161204-071500 4.908 85.600 2.125 87.700 3.333 1020 1.861 1.015 13.76
20161204-071600 4.875 85.700 1.875 77.010 2.500 1020 1.777 1.015 13.76
20161204-071700 4.909 85.700 2.188 85.200 3.333 1020 1.946 1.015 13.76
20161204-071800 4.910 85.600 2.438 73.560 3.750 1020 1.946 1.015 13.76
20161204-071900 4.943 85.700 1.667 78.280 2.500 1020 1.946 1.015 13.76
20161204-072000 4.977 85.800 1.688 88.800 2.500 1020 1.777 1.015 13.76
20161204-072100 4.875 85.800 1.479 77.830 2.500 1020 1.777 1.015 13.76
20161204-072200 4.874 86.000 1.563 73.830 2.500 1020 1.946 1.015 13.76
20161204-072300 4.806 86.000 2.021 73.810 2.917 1020 2.031 1.015 13.76
20161204-072400 4.773 85.900 2.729 80.200 3.750 1020 1.946 1.015 13.76
20161204-072500 4.841 86.200 1.396 75.380 2.500 1020 1.777 1.015 13.76
20161204-072600 4.840 86.200 0.521 51.750 1.250 1020 1.946 1.015 13.76
20161204-072700 4.841 86.300 1.438 67.900 2.500 1020 1.946 1.015 13.76
20161204-072800 4.671 86.400 0.813 43.770 1.667 1020 1.861 1.015 13.76
20161204-072900 4.739 86.600 1.458 79.860 2.083 1020 1.777 1.015 13.76
20161204-073000 4.672 86.700 0.854 70.320 1.667 1020 1.861 1.015 13.76
20161204-073100 4.672 86.800 0.729 76.440 1.250 1020 1.946 1.015 13.76
20161204-073200 4.638 86.900 0.979 93.800 1.250 1020 1.946 1.015 13.76
20161204-073300 4.571 87.100 0.958 43.060 1.250 1020 1.777 1.015 13.76
20161204-073400 4.538 87.200 1.542 63.330 2.917 1020 1.946 1.015 13.76
20161204-073500 4.538 87.200 0.417 28.670 1.250 1020 1.861 1.015 13.76
20161204-073600 4.538 87.400 0.417 62.540 0.833 1020 1.946 1.015 13.76
20161204-073700 4.505 87.500 0.583 68.380 0.833 1020 1.861 1.015 13.76
20161204-073800 4.438 87.600 0.458 41.180 0.833 1020 1.777 1.015 13.76
20161204-073900 4.438 87.800 0.375 23.260 0.833 1020 1.946 1.015 13.76
20161204-074000 4.404 87.800 1.000 60.960 1.667 1020 1.946 1.015 13.77
20161204-074100 4.404 87.900 0.896 35.540 2.083 1020 2.031 1.015 13.77
20161204-074200 4.234 88.100 0.583 69.450 0.833 1020 1.692 1.015 13.77
20161204-074300 4.269 88.200 1.229 62.890 2.083 1020 2.031 1.015 13.77
20161204-074400 4.269 88.300 0.500 63.570 0.833 1020 1.777 1.015 13.77
20161204-074500 4.235 88.500 0.813 4.441 1.250 1020 1.946 1.015 13.77
20161204-074600 4.269 88.700 0.813 17.980 1.250 1020 1.692 1.015 13.77
20161204-074700 4.235 88.600 1.021 4.683 1.250 1020 1.692 1.015 13.77
20161204-074800 4.201 88.600 1.250 19.650 2.083 1020 1.946 1.015 13.77
20161204-074900 4.166 88.800 0.833 24.870 1.250 1020 1.861 1.015 13.77
20161204-075000 4.167 88.900 0.833 15.110 1.250 1020 1.692 1.015 13.77
20161204-075100 4.202 89.000 0.729 22.380 1.250 1020 1.946 1.015 13.77
20161204-075200 4.100 89.200 0.604 3.295 1.250 1020 1.777 1.015 13.77
20161204-075300 4.133 89.300 0.708 9.700 1.250 1020 1.946 1.015 13.77
20161204-075400 4.134 89.400 0.542 20.720 1.250 1020 1.692 1.015 13.77
20161204-075500 3.999 89.400 0.750 25.880 2.083 1020 1.692 1.015 13.77
20161204-075600 4.067 89.400 1.063 56.250 2.083 1020 1.692 1.015 13.77
20161204-075700 3.898 89.600 0.958 41.520 1.667 1020 1.777 1.015 13.77
20161204-075800 3.932 89.600 0.583 68.490 1.250 1020 1.777 1.015 13.77
20161204-075900 3.898 89.800 1.063 81.400 2.500 1020 1.777 1.015 13.77
20161204-080000 3.865 89.900 0.688 74.540 1.667 1020 1.946 1.015 13.77
20161204-080100 3.865 89.900 0.896 63.380 1.250 1020 1.946 1.015 13.77
20161204-080200 3.865 90.100 0.896 90.900 1.667 1020 1.777 1.015 13.78
20161204-080300 3.831 90.200 0.938 73.960 2.500 1020 1.777 1.015 13.77
20161204-080400 3.764 90.300 1.688 51.630 2.500 1020 1.777 1.100 13.78
20161204-080500 3.764 90.300 1.104 81.700 1.667 1020 1.692 1.015 13.78
20161204-080600 3.797 90.400 0.813 79.370 1.250 1020 1.777 1.015 13.78
20161204-080700 3.730 90.600 0.521 50.120 0.833 1020 1.692 1.015 13.78
20161204-080800 3.831 90.500 0.958 71.950 1.667 1020 1.777 1.015 13.78
20161204-080900 3.764 90.500 0.938 73.960 1.250 1020 1.777 1.015 13.78
20161204-081000 3.696 90.600 1.500 56.400 2.500 1020 1.946 1.015 13.78
20161204-081100 3.662 90.500 1.250 67.590 2.083 1020 1.777 1.015 13.78
20161204-081200 3.696 90.700 0.896 36.270 1.667 1020 1.692 1.015 13.78
20161204-081300 3.628 90.700 1.021 85.400 1.250 1020 2.031 1.015 13.78
20161204-081400 3.696 90.700 0.708 66.300 1.250 1020 1.862 1.015 13.78
20161204-081500 3.628 90.700 0.375 82.000 1.250 1020 1.777 1.015 13.78
