20161219-122341 7.3125 -59 35
20161219-122604 7.3125 -59 32
20161219-122827 7.3125 -58 30
20161219-123050 7.3125 -58 35
20161219-123313 7.3125 -58 34
20161219-123536 7.3125 -59 33
20161219-123759 7.3125 -59 32
20161219-124022 7.3125 -59 34
20161219-124245 7.3125 -59 34
20161219-124508 7.3125 -59 30
20161219-124731 7.3125 -59 34
20161219-124955 7.3125 -58 33
20161219-125218 7.3125 -59 34
20161219-125441 7.3125 -59 32
20161219-125704 7.3125 -59 34
20161219-125927 7.3125 -60 33
20161219-130150 7.3125 -59 31
20161219-130413 7.3125 -59 33
20161219-130636 7.3125 -59 32
20161219-130859 7.3125 -58 31
20161219-131122 7.3125 -59 35
20161219-131345 7.3125 -59 34
20161219-131608 7.3125 -59 32
20161219-131831 7.3125 -59 32
20161219-132054 7.3125 -59 35
20161219-132317 7.3125 -59 34
20161219-132540 7.3125 -59 31
20161219-132803 7.3125 -59 20
20161219-133026 7.3125 -59 32
20161219-133249 7.3125 -59 33
20161219-133512 7.3125 -59 32
20161219-133735 7.3125 -59 35
20161219-133958 7.3125 -59 32
20161219-134222 7.3125 -59 34
20161219-134445 7.3125 -58 33
20161219-134708 7.3125 -58 35
20161219-134931 7.3125 -59 34
20161219-135154 7.3125 -59 33
20161219-135417 7.3125 -59 32
20161219-135640 7.3125 -59 33
20161219-135903 7.3125 -59 32
20161219-140127 7.3125 -59 35
20161219-140350 7.3125 -59 33
20161219-140613 7.3125 -58 34
20161219-140836 7.3125 -59 31
20161219-141059 7.3125 -59 30
20161219-141322 7.3125 -59 34
20161219-141545 7.3125 -58 34
20161219-141808 7.3125 -59 32
20161219-142032 7.3125 -59 31
20161219-142255 7.3125 -58 35
20161219-142520 7.3125 -59 32
20161219-142743 7.3125 -59 34
20161219-143006 7.375 -59 33
20161219-143229 7.3125 -59 29
20161219-143453 7.3125 -58 33
20161219-143716 7.3125 -59 32
20161219-143939 7.3125 -59 30
20161219-144202 7.3125 -59 34
20161219-144425 7.3125 -59 34
20161219-144648 7.3125 -59 34
20161219-144912 7.3125 -59 35
20161219-145135 7.3125 -59 36
20161219-145358 7.3125 -59 29
20161219-145621 7.3125 -58 35
20161219-145844 7.3125 -58 33
20161219-150107 7.3125 -59 30
20161219-150330 7.3125 -59 34
20161219-150553 7.3125 -59 29
20161219-150816 7.3125 -59 34
20161219-151039 7.3125 -59 31
20161219-151302 7.3125 -59 33
20161219-151525 7.3125 -59 32
20161219-151749 7.3125 -59 33
20161219-152012 7.375 -60 34
20161219-152235 7.3125 -60 34
20161219-152458 7.3125 -60 31
20161219-152721 7.3125 -60 30
20161219-152944 7.3125 -59 28
20161219-153207 7.3125 -59 32
20161219-153430 7.3125 -59 33
20161219-153653 7.3125 -59 36
20161219-153916 7.3125 -59 33
20161219-154139 7.3125 -59 34
20161219-154403 7.3125 -59 31
20161219-154626 7.3125 -59 33
20161219-154849 7.3125 -59 30
20161219-155113 7.375 -59 32
20161219-155336 7.3125 -59 34
20161219-155559 7.3125 -59 33
20161219-155823 7.3125 -59 31
20161219-160046 7.3125 -59 34
20161219-160310 7.375 -60 36
20161219-160533 7.3125 -60 37
20161219-160756 7.375 -59 37
20161219-161020 7.3125 -59 38
20161219-161243 7.3125 -59 41
20161219-161507 7.3125 -59 32
20161219-161730 7.3125 -59 31
20161219-161953 7.3125 -59 32
20161219-162216 7.3125 -59 32
20161219-162439 7.3125 -59 30
20161219-162702 7.3125 -59 27
20161219-162925 7.3125 -59 31
20161219-163148 7.375 -59 33
20161219-163411 7.375 -59 30
20161219-163634 7.3125 -59 34
20161219-163857 7.3125 -59 32
20161219-164120 7.3125 -59 31
20161219-164343 7.375 -60 35
20161219-164606 7.3125 -59 27
20161219-164829 7.375 -59 28
20161219-165052 7.375 -59 31
20161219-165317 7.375 -60 34
20161219-165540 7.375 -60 41
20161219-165803 7.375 -60 39
20161219-170026 7.375 -60 40
20161219-170249 7.375 -60 36
20161219-170512 7.375 -59 30
20161219-170735 7.375 -59 29
20161219-170958 7.3125 -59 27
20161219-171221 7.375 -59 28
20161219-171444 7.375 -59 28
20161219-171707 7.3125 -59 31
20161219-171930 7.3125 -59 28
20161219-172153 7.375 -59 29
20161219-172416 7.375 -59 28
20161219-172639 7.3125 -59 29
20161219-172902 7.375 -58 32
20161219-173125 7.375 -59 33
20161219-173348 7.375 -59 34
20161219-173611 7.375 -59 29
20161219-173834 7.375 -59 32
20161219-174057 7.375 -59 33
20161219-174320 7.3125 -59 33
20161219-174543 7.375 -59 32
20161219-174806 7.3125 -59 30
20161219-175029 7.3125 -59 28
20161219-175252 7.375 -59 34
20161219-175515 7.375 -59 34
20161219-175738 7.375 -58 33
20161219-180001 7.375 -59 33
20161219-180224 7.375 -59 33
20161219-180447 7.375 -59 31
20161219-180710 7.375 -59 30
20161219-180933 7.3125 -59 31
20161219-181156 7.3125 -60 31
20161219-181419 7.3125 -59 31
20161219-181642 7.3125 -59 30
20161219-181905 7.375 -59 34
20161219-182128 7.3125 -59 28
20161219-182351 7.375 -59 33
20161219-182614 7.375 -59 33
20161219-182837 7.375 -59 30
20161219-183100 7.3125 -59 30
20161219-183323 7.375 -60 33
20161219-183546 7.375 -59 30
20161219-183809 7.375 -59 30
20161219-184032 7.375 -59 34
20161219-184255 7.375 -59 33
20161219-184518 7.3125 -59 32
20161219-185005 7.3125 -59 31
20161219-185228 7.375 -59 33
20161219-185451 7.375 -59 32
20161219-185714 7.375 -59 35
20161219-185937 7.3125 -59 28
20161219-190200 7.375 -59 31
20161219-190423 7.375 -59 31
20161219-190646 7.375 -59 32
20161219-190909 7.375 -60 30
20161219-191132 7.375 -59 34
20161219-191355 7.375 -59 30
20161219-191618 7.3125 -58 33
20161219-191841 7.375 -59 33
20161219-192106 7.375 -59 33
20161219-192329 7.375 -59 34
20161219-192552 7.375 -59 31
20161219-192815 7.375 -59 34
20161219-193039 7.375 -59 33
20161219-193302 7.375 -59 30
20161219-193525 7.375 -59 29
20161219-193748 7.375 -59 32
20161219-194011 7.375 -59 30
20161219-194234 7.375 -59 34
20161219-194457 7.375 -59 34
20161219-194720 7.3125 -59 33
20161219-194943 7.375 -59 31
20161219-195206 7.375 -59 32
20161219-195429 7.375 -59 29
20161219-195652 7.375 -59 35
20161219-195916 7.375 -59 33
20161219-200139 7.375 -60 30
20161219-200402 7.375 -60 30
20161219-200625 7.375 -59 29
20161219-200848 7.375 -59 28
20161219-201111 7.375 -59 34
20161219-201334 7.375 -59 36
20161219-201557 7.375 -60 45
20161219-201820 7.375 -60 36
20161219-202043 7.3125 -60 31
20161219-202306 7.375 -60 35
20161219-202529 7.375 -59 31
20161219-202752 7.375 -59 34
20161219-203015 7.375 -59 34
20161219-203238 7.3125 -59 34
20161219-203502 7.375 -59 34
20161219-203725 7.375 -59 34
20161219-203948 7.375 -59 33
20161219-204211 7.375 -59 28
20161219-204434 7.3125 -59 32
20161219-204657 7.375 -59 32
20161219-204920 7.375 -58 33
20161219-205143 7.375 -59 29
20161219-205406 7.375 -59 33
20161219-205629 7.3125 -59 29
20161219-205853 7.375 -59 29
20161219-210116 7.375 -59 30
20161219-210339 7.375 -59 35
20161219-210602 7.375 -60 43
20161219-210825 7.375 -59 36
20161219-211048 7.375 -59 33
20161219-211311 7.375 -59 34
20161219-211535 7.375 -59 36
20161219-211758 7.3125 -59 36
20161219-212021 7.375 -59 30
20161219-212244 7.375 -59 33
20161219-212507 7.375 -59 33
20161219-212730 7.375 -59 32
20161219-212953 7.375 -59 35
20161219-213216 7.375 -59 37
20161219-213439 7.375 -59 32
20161219-213703 7.3125 -59 28
20161219-213926 7.3125 -59 30
20161219-214149 7.3125 -59 33
20161219-214412 7.3125 -58 30
20161219-214635 7.3125 -59 29
20161219-214900 7.375 -59 30
20161219-215123 7.375 -59 33
20161219-215346 7.3125 -59 28
20161219-215609 7.375 -59 30
20161219-215832 7.375 -59 34
20161219-220055 7.375 -59 36
20161219-220318 7.375 -58 32
20161219-220542 7.375 -59 30
20161219-220805 7.375 -59 33
20161219-221028 7.3125 -59 29
20161219-221251 7.3125 -59 36
20161219-221514 7.375 -59 32
20161219-221737 7.375 -59 33
20161219-222000 7.3125 -59 29
20161219-222223 7.3125 -59 32
20161219-222446 7.375 -59 34
20161219-222709 7.3125 -59 31
20161219-222932 7.3125 -60 29
20161219-223155 7.3125 -59 30
20161219-223418 7.3125 -59 29
20161219-223642 7.3125 -59 29
20161219-223905 7.375 -59 34
20161219-224128 7.3125 -59 32
20161219-224351 7.3125 -59 30
20161219-224614 7.3125 -59 30
20161219-224837 7.3125 -60 30
20161219-225100 7.3125 -60 38
20161219-225323 7.3125 -59 32
20161219-225546 7.3125 -60 31
20161219-225809 7.3125 -59 34
20161219-230032 7.3125 -59 33
20161219-230255 7.3125 -60 38
20161219-230518 7.3125 -60 42
20161219-230741 7.3125 -61 43
20161219-231004 7.3125 -60 31
20161219-231227 7.3125 -59 31
20161219-231451 7.3125 -59 30
20161219-231714 7.3125 -59 31
20161219-231937 7.3125 -59 34
20161219-232200 7.3125 -59 34
20161219-232423 7.3125 -59 31
20161219-232646 7.3125 -59 31
20161219-232909 7.3125 -60 34
20161219-233132 7.3125 -59 29
20161219-233355 7.3125 -60 41
20161219-233618 7.3125 -60 36
20161219-233841 7.3125 -59 32
20161219-234104 7.3125 -59 33
20161219-234327 7.3125 -59 33
20161219-234550 7.3125 -59 34
20161219-234813 7.3125 -59 33
20161219-235036 7.3125 -59 31
20161219-235259 7.3125 -59 35
20161219-235522 7.3125 -59 36
20161219-235745 7.3125 -58 31
20161220-000008 7.3125 -59 32
20161220-000232 7.3125 -59 33
20161220-000455 7.3125 -60 33
20161220-000718 7.3125 -59 32
20161220-000941 7.3125 -59 35
20161220-001204 7.3125 -59 44
20161220-001427 7.3125 -59 40
20161220-001652 7.3125 -60 42
20161220-001916 7.3125 -60 43
20161220-002139 7.3125 -60 35
20161220-002402 7.3125 -59 32
20161220-002625 7.3125 -59 30
20161220-002848 7.3125 -58 33
20161220-003111 7.3125 -58 32
20161220-003335 7.3125 -59 30
20161220-003558 7.3125 -59 35
20161220-003822 7.3125 -59 35
20161220-004045 7.3125 -60 35
20161220-004309 7.3125 -59 38
20161220-004532 7.3125 -59 33
20161220-004756 7.25 -59 35
20161220-005019 7.3125 -58 37
20161220-005242 7.3125 -59 36
20161220-005506 7.3125 -59 33
20161220-005729 7.3125 -60 32
20161220-005953 7.3125 -60 14
20161220-010216 7.3125 -59 33
20161220-010440 7.25 -59 31
20161220-010703 7.3125 -59 35
20161220-010927 7.25 -60 34
20161220-011150 7.25 -60 36
20161220-011413 7.3125 -60 33
20161220-011636 7.25 -60 31
20161220-011859 7.3125 -60 35
20161220-012123 7.25 -59 32
20161220-012346 7.25 -60 31
20161220-012609 7.25 -60 34
20161220-012832 7.25 -59 35
20161220-013055 7.25 -59 36
20161220-013318 7.25 -59 36
20161220-013541 7.25 -60 35
20161220-013804 7.25 -60 30
20161220-014027 7.25 -59 36
20161220-014250 7.25 -59 36
20161220-014514 7.25 -59 39
20161220-014737 7.25 -59 38
20161220-015000 7.3125 -59 34
20161220-015223 7.25 -60 35
20161220-015446 7.25 -60 32
20161220-015709 7.3125 -59 34
20161220-015932 7.25 -60 38
20161220-020156 7.25 -59 37
20161220-020419 7.25 -59 36
20161220-020642 7.25 -59 33
20161220-020905 7.25 -59 37
20161220-021128 7.25 -59 37
20161220-021351 7.25 -60 37
20161220-021614 7.25 -59 34
20161220-021837 7.25 -59 32
20161220-022100 7.25 -59 37
20161220-022323 7.25 -59 36
20161220-022547 7.25 -59 37
20161220-022810 7.25 -59 35
20161220-023033 7.25 -60 33
20161220-023256 7.25 -60 34
20161220-023519 7.25 -60 38
20161220-023742 7.25 -59 38
20161220-024005 7.25 -59 35
20161220-024228 7.25 -59 37
20161220-024453 7.25 -60 34
20161220-024716 7.25 -59 34
20161220-024939 7.25 -60 35
20161220-025203 7.25 -60 35
20161220-025426 7.25 -59 37
20161220-025649 7.25 -59 34
20161220-025912 7.25 -59 37
20161220-030135 7.25 -59 38
20161220-030358 7.1875 -59 39
20161220-030621 7.25 -59 32
20161220-030844 7.25 -60 33
20161220-031107 7.25 -60 35
20161220-031330 7.25 -59 37
20161220-031554 7.25 -59 36
20161220-031817 7.25 -59 36
20161220-032040 7.25 -59 37
20161220-032303 7.1875 -59 35
20161220-032526 7.25 -60 37
20161220-032749 7.1875 -59 36
20161220-033012 7.1875 -59 34
20161220-033235 7.1875 -60 35
20161220-033459 7.1875 -59 34
20161220-033722 7.1875 -59 31
20161220-033945 7.1875 -59 33
20161220-034208 7.25 -59 33
20161220-034431 7.1875 -59 34
20161220-034654 7.1875 -59 35
20161220-034917 7.1875 -59 33
20161220-035140 7.1875 -59 34
20161220-035403 7.1875 -59 33
20161220-035626 7.1875 -59 37
20161220-035849 7.1875 -59 35
20161220-040112 7.1875 -59 39
20161220-040335 7.1875 -59 36
20161220-040558 7.1875 -60 37
20161220-040821 7.1875 -59 35
20161220-041044 7.1875 -59 35
20161220-041308 7.1875 -59 32
20161220-041531 7.1875 -59 36
20161220-041754 7.1875 -59 37
20161220-042017 7.1875 -59 37
20161220-042240 7.1875 -60 33
20161220-042503 7.1875 -59 35
20161220-042726 7.1875 -59 31
20161220-042949 7.1875 -59 36
20161220-043212 7.1875 -58 34
20161220-043435 7.1875 -58 34
20161220-043658 7.1875 -59 34
20161220-043922 7.1875 -59 34
20161220-044145 7.1875 -59 35
20161220-044408 7.1875 -59 32
20161220-044631 7.1875 -59 32
20161220-044854 7.1875 -59 35
20161220-045117 7.1875 -59 37
20161220-045340 7.1875 -59 31
20161220-045603 7.1875 -59 37
20161220-045827 7.125 -59 33
20161220-050050 7.125 -59 34
20161220-050313 7.125 -59 37
20161220-050536 7.125 -59 35
20161220-050759 7.125 -59 36
20161220-051022 7.125 -59 34
20161220-051247 7.1875 -59 36
20161220-051510 7.1875 -59 33
20161220-051733 7.1875 -59 34
20161220-051957 7.1875 -59 35
20161220-052220 7.125 -59 35
20161220-052443 7.125 -59 33
20161220-052706 7.125 -59 36
20161220-052929 7.125 -59 34
20161220-053152 7.125 -59 35
20161220-053415 7.125 -59 34
20161220-053638 7.125 -59 34
20161220-053902 7.125 -59 32
20161220-054125 7.125 -59 33
20161220-054348 7.125 -59 34
20161220-054611 7.125 -59 35
20161220-054834 7.125 -59 34
20161220-055057 7.125 -59 31
20161220-055320 7.125 -60 33
20161220-055543 7.125 -60 32
20161220-055807 7.125 -60 32
20161220-060030 7.125 -60 33
20161220-060253 7.125 -59 35
20161220-060516 7.125 -59 36
20161220-060739 7.125 -59 36
20161220-061002 7.125 -59 33
20161220-061226 7.125 -59 32
20161220-061449 7.125 -60 35
20161220-061712 7.125 -60 32
20161220-061935 7.125 -59 36
20161220-062158 7.125 -59 38
20161220-062421 7.125 -60 36
20161220-062645 7.125 -59 36
20161220-062908 7.125 -60 37
20161220-063131 7.125 -59 33
20161220-063354 7.0625 -60 36
20161220-063617 7.125 -60 39
20161220-063841 7.0625 -60 38
20161220-064104 7.0625 -59 37
20161220-064327 7.0625 -59 35
20161220-064550 7.0625 -59 35
20161220-064813 7.0625 -59 33
20161220-065037 7.0625 -59 34
20161220-065300 7.0625 -60 28
20161220-065523 7.125 -60 36
20161220-065746 7.0625 -59 33
20161220-070009 7.0625 -59 34
20161220-070232 7.125 -59 34
20161220-070456 7.0625 -60 31
20161220-070719 7.0625 -59 32
20161220-070942 7.0625 -59 32
20161220-071205 7.0625 -60 31
20161220-071428 7.0625 -59 35
20161220-071652 7.0625 -59 33
20161220-071915 7.0625 -59 33
20161220-072138 7.0625 -59 35
20161220-072401 7.0625 -60 33
20161220-072624 7.0625 -59 32
20161220-072847 7.0625 -60 32
20161220-073111 7.0625 -59 30
20161220-073334 7.0625 -59 31
20161220-073557 7.0625 -59 33
20161220-073820 7.0625 -59 29
20161220-074045 7.0625 -59 30
20161220-074308 7.0625 -59 33
20161220-074531 7.0625 -59 30
20161220-074754 7.0625 -59 28
20161220-075018 7.0625 -59 32
20161220-075241 7.0625 -59 33
20161220-075504 7.0625 -59 33
20161220-075727 7.0625 -59 30
20161220-075950 7.0625 -60 31
20161220-080213 7.0625 -59 29
20161220-080437 7.0625 -59 33
20161220-080700 7.0625 -59 29
20161220-080923 7.0625 -59 30
20161220-081146 7.0625 -59 34
20161220-081409 7.0625 -59 31
20161220-081632 7.0625 -59 33
20161220-081855 7.0625 -59 31
20161220-082118 7.0625 -60 26
20161220-082342 7.0625 -59 31
20161220-082605 7.0625 -59 31
20161220-082828 7.0625 -58 29
20161220-083051 7.0625 -59 31
20161220-083314 7.0625 -59 31
20161220-083537 7.0625 -59 28
20161220-083800 7.0625 -59 28
20161220-084024 7.0625 -59 29
20161220-084247 7.0625 -60 30
20161220-084510 7.0 -60 28
20161220-084733 7.0625 -59 27
20161220-084956 7.0 -59 31
20161220-085219 7.0625 -59 30
20161220-085442 7.0625 -59 31
20161220-085705 7.0 -59 29
20161220-085929 7.0 -60 32
20161220-090152 7.0 -59 33
20161220-090415 7.0 -59 31
20161220-090638 7.0 -60 31
20161220-090901 7.0 -59 29
20161220-091124 7.0 -59 32
20161220-091347 7.0 -59 30
20161220-091611 7.0 -59 33
20161220-091834 7.0 -60 28
20161220-092057 7.0 -60 30
20161220-092320 7.0 -59 31
20161220-092543 7.0 -60 31
20161220-092806 7.0 -59 32
20161220-093030 7.0 -59 30
20161220-093253 7.0 -60 31
20161220-093516 7.0 -60 33
20161220-093739 7.0 -60 31
20161220-094002 7.0 -60 31
20161220-094225 7.0 -59 30
20161220-094449 7.0 -60 32
20161220-094712 7.0 -59 33
20161220-094935 7.0 -60 32
20161220-095158 7.0 -59 35
20161220-095421 7.0 -59 34
20161220-095644 7.0 -60 37
20161220-095907 7.0 -60 33
20161220-100130 7.0 -60 33
20161220-100353 7.0 -60 37
20161220-100617 7.0 -60 37
20161220-100842 7.0 -60 37
20161220-101105 7.0 -60 36
20161220-101328 7.0 -60 36
20161220-101551 7.0 -60 36
20161220-101814 7.0 -60 36
20161220-102037 7.0 -59 36
20161220-102300 7.0 -59 33
20161220-102524 7.0 -60 36
20161220-102747 7.0 -60 39
20161220-103010 7.0 -60 38
20161220-103233 7.0 -60 38
20161220-103456 7.0 -60 40
20161220-103719 7.0 -60 38
20161220-103943 7.0 -59 40
20161220-104206 7.0 -60 39
20161220-104429 7.0 -60 38
20161220-104652 6.9375 -60 42
20161220-104915 6.9375 -61 38
20161220-105138 7.0 -60 41
20161220-105401 7.0 -60 42
20161220-105624 6.9375 -60 41
20161220-105847 7.0 -60 40
20161220-110111 7.0 -60 39
20161220-110334 6.9375 -60 43
20161220-110557 7.0 -60 42
20161220-110820 7.0 -61 40
20161220-111043 6.9375 -60 41
20161220-111306 7.0 -60 38
20161220-111529 7.0 -60 44
20161220-111752 6.9375 -60 42
20161220-112015 6.9375 -60 42
20161220-112239 7.0 -60 40
20161220-112502 6.9375 -60 43
20161220-112725 6.9375 -61 42
20161220-112948 6.9375 -60 41
20161220-113211 6.9375 -60 43
20161220-113434 7.0 -60 44
20161220-113657 6.9375 -60 42
20161220-113920 6.9375 -60 43
20161220-114144 6.9375 -60 41
20161220-114407 6.9375 -60 43
20161220-114630 6.9375 -61 40
20161220-114853 6.9375 -61 38
20161220-115116 6.9375 -60 42
20161220-115339 6.9375 -60 41
20161220-115602 6.9375 -60 44
20161220-115825 6.9375 -60 42
20161220-120049 6.9375 -60 42
20161220-120312 6.9375 -60 39
20161220-120535 6.9375 -60 44
20161220-120758 6.9375 -60 42
20161220-121021 6.9375 -60 41
20161220-121245 6.9375 -60 42
20161220-121508 6.9375 -60 42
20161220-121731 6.9375 -60 43
20161220-121954 6.9375 -60 41
20161220-122217 6.9375 -60 41
20161220-122440 6.9375 -60 42
20161220-122703 6.9375 -60 42
20161220-122926 6.9375 -60 42
20161220-123150 6.9375 -60 39
20161220-123413 6.9375 -60 41
20161220-123638 6.9375 -60 41
20161220-123901 6.9375 -60 45
20161220-124124 6.9375 -60 41
20161220-124347 6.9375 -60 42
20161220-124610 6.9375 -60 43
20161220-124834 6.9375 -60 45
20161220-125057 6.9375 -60 43
20161220-125320 6.9375 -60 43
20161220-125543 6.9375 -60 42
20161220-125806 6.9375 -60 44
20161220-130029 6.9375 -60 43
20161220-130252 6.9375 -60 43
20161220-130516 6.9375 -60 44
20161220-130739 6.9375 -60 43
20161220-131002 6.9375 -60 44
20161220-131225 6.9375 -60 42
20161220-131448 6.9375 -61 43
20161220-131711 6.9375 -61 42
20161220-131934 6.9375 -61 43
20161220-132157 6.9375 -60 45
20161220-132421 6.9375 -60 43
20161220-132644 6.9375 -60 43
20161220-132907 6.9375 -60 44
20161220-133130 6.9375 -60 44
20161220-133353 6.9375 -61 44
20161220-133616 6.9375 -61 45
20161220-133839 6.9375 -61 44
20161220-134103 6.9375 -61 45
20161220-134326 6.9375 -60 45
20161220-134549 6.875 -60 43
20161220-134812 6.9375 -60 44
20161220-135035 6.9375 -61 43
20161220-135258 6.9375 -61 45
20161220-135521 6.875 -61 44
20161220-135745 6.9375 -61 45
20161220-140008 6.9375 -61 46
20161220-140231 6.9375 -61 45
20161220-140454 6.9375 -60 25
20161220-140717 6.875 -61 45
20161220-140941 6.9375 -61 45
20161220-141204 6.875 -61 45
20161220-141427 6.9375 -61 44
20161220-141650 6.9375 -61 44
20161220-141913 6.875 -61 43
20161220-142136 6.9375 -61 42
20161220-142400 6.9375 -61 42
20161220-142623 6.875 -61 43
20161220-142846 6.875 -61 42
20161220-143109 6.875 -61 42
20161220-143332 6.875 -61 42
20161220-143555 6.875 -61 41
20161220-143819 6.875 -61 42
20161220-144042 6.9375 -61 41
20161220-144305 6.875 -61 41
20161220-144528 6.875 -61 40
20161220-144751 6.875 -62 40
20161220-145014 6.9375 -62 39
20161220-145237 6.875 -62 39
20161220-145500 6.875 -62 39
20161220-145724 6.875 -62 38
20161220-145947 6.875 -62 38
20161220-150210 6.875 -62 38
20161220-150435 6.875 -63 33
20161220-150658 6.875 -63 36
20161220-150922 6.875 -63 35
20161220-151145 6.875 -64 32
20161220-151408 6.875 -64 34
20161220-151631 6.875 -64 34
20161220-151854 6.8125 -64 36
20161220-152117 6.875 -64 36
20161220-152341 6.8125 -64 40
20161220-152604 6.8125 -65 40
20161220-152827 6.8125 -65 42
20161220-153050 6.8125 -65 44
20161220-153313 6.75 -65 44
20161220-153536 6.75 -65 42
20161220-153759 6.75 -65 42
20161220-154023 6.75 -65 43
20161220-154246 6.75 -65 43
20161220-154509 6.6875 -65 44
20161220-154732 6.75 -65 41
20161220-154955 6.6875 -65 38
20161220-155218 6.6875 -65 38
20161220-155442 6.6875 -64 34
20161220-155705 6.6875 -64 30
20161220-155928 6.6875 -64 31
20161220-160151 6.6875 -64 32
20161220-160414 6.625 -64 32
20161220-160638 6.625 -64 32
20161220-160901 6.625 -64 35
20161220-161124 6.625 -64 34
20161220-161347 6.625 -64 34
20161220-161610 6.625 -64 30
20161220-161833 6.625 -64 33
20161220-162057 6.625 -64 35
20161220-162320 6.5625 -65 37
20161220-162543 6.5625 -65 41
20161220-162806 6.5625 -65 43
20161220-163029 6.5625 -65 44
20161220-163253 6.5625 -65 43
20161220-163516 6.5625 -65 43
20161220-163739 6.5625 -66 41
20161220-164002 6.5 -66 40
20161220-164225 6.5625 -67 39
20161220-164449 6.5 -67 37
20161220-164712 6.5 -67 37
20161220-164935 6.5 -67 36
20161220-165158 6.5 -67 36
20161220-165422 6.5 -67 38
20161220-165645 6.5 -68 35
20161220-165908 6.5 -67 36
20161220-170131 6.5 -67 35
20161220-170355 6.5 -67 35
20161220-170618 6.5 -67 35
20161220-170841 6.4375 -67 35
20161220-171105 6.4375 -67 34
20161220-171328 6.4375 -67 33
20161220-171551 6.4375 -67 34
20161220-171815 6.4375 -67 36
20161220-172038 6.4375 -67 32
20161220-172301 6.4375 -67 35
20161220-172525 6.4375 -67 33
20161220-172748 6.4375 -67 35
20161220-173011 6.4375 -67 34
20161220-173237 6.4375 -67 34
20161220-173500 6.5 -68 35
20161220-173723 6.4375 -68 35
20161220-173947 6.4375 -68 34
20161220-174210 6.4375 -68 33
20161220-174433 6.4375 -67 33
20161220-174656 6.4375 -68 33
20161220-174920 6.4375 -68 32
20161220-175143 6.4375 -68 33
20161220-175406 6.4375 -67 33
20161220-175630 6.4375 -68 33
20161220-175853 6.4375 -68 34
20161220-180116 6.4375 -67 33
20161220-180339 6.4375 -68 34
20161220-180603 6.4375 -67 30
20161220-180826 6.4375 -67 34
20161220-181049 6.4375 -68 33
20161220-181312 6.4375 -68 33
20161220-181536 6.4375 -68 34
20161220-181759 6.4375 -68 33
20161220-182022 6.4375 -68 34
20161220-182245 6.4375 -67 33
20161220-182509 6.4375 -67 33
20161220-182732 6.4375 -68 33
20161220-182955 6.4375 -68 34
20161220-183218 6.4375 -68 34
20161220-183442 6.4375 -68 33
20161220-183705 6.4375 -68 34
20161220-183928 6.4375 -68 32
20161220-184151 6.4375 -67 34
20161220-184415 6.4375 -67 34
20161220-184638 6.4375 -68 34
20161220-184901 6.4375 -68 34
20161220-185124 6.4375 -68 32
20161220-185348 6.4375 -68 32
20161220-185611 6.4375 -68 34
20161220-185834 6.4375 -68 33
20161220-190057 6.4375 -67 35
20161220-190321 6.4375 -67 34
20161220-190544 6.4375 -68 35
20161220-190807 6.4375 -68 35
20161220-191031 6.4375 -68 33
20161220-191254 6.4375 -68 36
20161220-191517 6.4375 -68 35
20161220-191740 6.5 -68 34
20161220-192004 6.4375 -67 34
20161220-192227 6.5 -67 33
20161220-192450 6.5 -68 34
20161220-192714 6.4375 -68 35
20161220-192937 6.4375 -68 35
20161220-193200 6.5 -68 34
20161220-193423 6.4375 -68 34
20161220-193647 6.5 -68 34
20161220-193910 6.4375 -67 33
20161220-194133 6.5 -67 33
20161220-194356 6.5 -68 33
20161220-194620 6.5 -67 36
20161220-194843 6.4375 -66 36
20161220-195106 6.4375 -67 37
20161220-195329 6.5 -67 36
20161220-195553 6.5 -66 37
20161220-195816 6.5 -66 37
20161220-200041 6.5 -67 36
20161220-200305 6.5 -67 37
20161220-200528 6.5 -66 37
20161220-200751 6.5 -66 37
20161220-201015 6.5 -66 37
20161220-201238 6.5 -66 37
20161220-201501 6.5 -67 37
20161220-201724 6.5 -67 37
20161220-201948 6.5 -66 38
20161220-202211 6.5 -67 37
20161220-202434 6.5 -67 38
20161220-202658 6.5 -67 38
20161220-202921 6.5 -67 37
20161220-203144 6.5 -66 36
20161220-203408 6.5 -66 36
20161220-203631 6.5 -66 38
20161220-203854 6.5 -66 38
20161220-204117 6.5 -67 37
20161220-204341 6.5 -66 37
20161220-204604 6.5 -66 39
20161220-204827 6.5 -66 38
20161220-205050 6.5 -66 38
20161220-205314 6.5 -66 37
20161220-205537 6.5 -68 36
20161220-205800 6.5 -67 35
20161220-210023 6.5 -67 35
20161220-210247 6.5 -67 35
20161220-210510 6.5 -67 37
20161220-210733 6.5 -67 35
20161220-210956 6.5 -67 36
20161220-211219 6.5 -67 35
20161220-211443 6.5 -67 34
20161220-211706 6.5 -67 36
20161220-212152 6.5 -67 36
20161220-212415 6.5625 -67 37
20161220-212639 6.5625 -67 36
20161220-212902 6.5625 -66 36
20161220-213125 6.5625 -66 36
20161220-213348 6.5625 -67 35
20161220-213612 6.5625 -67 36
20161220-213835 6.5625 -67 36
20161220-214058 6.5625 -66 33
20161220-214321 6.5625 -67 37
20161220-214544 6.5625 -66 35
20161220-214808 6.5625 -66 36
20161220-215031 6.5625 -66 34
20161220-215254 6.5625 -66 37
20161220-215518 6.5625 -66 35
20161220-215741 6.5625 -66 36
20161220-220004 6.5625 -66 37
20161220-220227 6.5625 -66 34
